id,zona,piso,estrato,preciom,areaconst,parquea,banios,habitac,tipo,barrio,longitud,latitud
7016,Zona Oeste,2,6,500,120,2,3,2,Apartamento,los cristales,-76.54684,3.44474
7017,Zona Oeste,7,6,630,150,2,3,2,Apartamento,los cristales,-76.54684,3.44474
7018,Zona Oeste,2,5,450,170,2,4,4,Apartamento,los cristales,-76.54684,3.44474
7019,Zona Oeste,3,6,1300,222,3,5,4,Apartamento,los cristales,-76.54684,3.44474
7020,Zona Oeste,5,6,420,112,2,2,3,Apartamento,los cristales,-76.54684,3.44474
7021,Zona Oeste,7,6,360,84,2,2,2,Apartamento,los cristales,-76.54684,3.44474
7022,Zona Sur,NA,3,220,94,1,2,3,Apartamento,camino real,-76.54686,3.41095
7023,Zona Sur,3,3,140,95,NA,1,3,Apartamento,nápoles,-76.54688,3.38592
7024,Zona Sur,1,5,680,230,3,4,3,Casa,tequendama,-76.54691,3.41993
7025,Zona Sur,NA,4,220,110,1,3,4,Apartamento,pampa linda,-76.54691,3.40667
7026,Zona Norte,NA,5,310,90,NA,3,4,Apartamento,acopi,-76.54696,3.37216
7027,Zona Sur,2,6,1400,619,5,7,5,Casa,pance,-76.54698,3.33615
7028,Zona Oeste,NA,6,622,127,2,4,3,Apartamento,normandía,-76.54698,3.45469
7029,Zona Oeste,3,6,520,118,2,2,3,Apartamento,arboledas,-76.54698,3.44561
7030,Zona Oeste,NA,6,1850,292,3,5,4,Apartamento,normandía,-76.54699,3.45482
7076,Zona Oeste,1,6,410,149,2,2,2,Apartamento,arboledas,-76.54701,3.44902
7077,Zona Oeste,4,6,550,110,2,3,2,Apartamento,arboledas,-76.54701,3.44898
7078,Zona Norte,3,5,285,82,1,2,3,Apartamento,la flora,-76.54702,3.38611
7079,Zona Sur,NA,5,340,113,1,3,4,Apartamento,el refugio,-76.54703,3.40004
7080,Zona Norte,NA,6,480,126,NA,2,2,Apartamento,occidente,-76.54708,3.44901
7081,Zona Norte,NA,6,680,180,NA,2,2,Apartamento,occidente,-76.54708,3.44901
7082,Zona Sur,NA,3,140,60,1,2,3,Apartamento,el refugio,-76.54711,3.39992
7083,Zona Oeste,5,6,548,130,2,4,3,Apartamento,los cristales,-76.54716,3.43614
7084,Zona Oeste,7,6,600,170,2,5,3,Apartamento,santa teresita,-76.54717,3.45084
7085,Zona Oeste,1,5,280,90,1,3,2,Apartamento,los cristales,-76.54717,3.45084
7086,Zona Sur,3,5,190,100,NA,2,4,Apartamento,pampa linda,-76.5472,3.4047
7087,Zona Sur,NA,4,132,50,1,2,2,Apartamento,el refugio,-76.54725,3.39797
7088,Zona Sur,NA,4,395,483,1,3,10,Casa,nápoles,-76.54727,3.38826
7089,Zona Sur,1,5,215,74,1,2,3,Apartamento,tequendama,-76.54727,3.4233
7090,Zona Sur,3,4,180,99,NA,3,3,Apartamento,pampa linda,-76.5473,3.40491
7091,Zona Oeste,5,5,380,108,2,2,3,Apartamento,santa isabel,-76.54733,3.42886
7092,Zona Oeste,NA,6,725,365,1,4,4,Casa,los cristales,-76.54737,3.43916
7093,Zona Oeste,NA,6,630,146,2,3,3,Apartamento,los cristales,-76.54737,3.44428
7094,Zona Oeste,NA,6,370,138,3,3,3,Apartamento,el peñon,-76.54739,3.45004
7095,Zona Oeste,2,6,298,158.3,2,4,4,Apartamento,arboledas,-76.5474,3.44697
7096,Zona Oeste,6,5,320,78,1,3,2,Apartamento,los cristales,-76.54741,3.43649
7097,Zona Oeste,NA,6,730,193,2,4,3,Apartamento,aguacatal,-76.54742,3.44673
7098,Zona Sur,NA,4,177,99,1,3,4,Apartamento,pampa linda,-76.54743,3.40444
7099,Zona Sur,NA,4,177,100,1,3,4,Apartamento,pampa linda,-76.54743,3.40444
7100,Zona Sur,7,4,260,69,1,2,2,Apartamento,el lido,-76.54745,3.42325
7101,Zona Oeste,NA,6,370,120,2,4,4,Apartamento,normandía,-76.54745,3455
7102,Zona Oeste,2,6,620,180,2,4,3,Apartamento,normandía,-76.54745,3455
7103,Zona Norte,NA,6,749,430,NA,3,4,Casa,cristales,-76.54749,3.43953
7104,Zona Sur,4,3,105,68,1,2,3,Apartamento,nápoles,-76.54749,3.39008
7105,Zona Oeste,7,6,600,198,2,4,4,Apartamento,los cristales,-76.5475,3.44004
7106,Zona Oeste,1,6,1385,277,2,4,3,Apartamento,los cristales,-76.5475,3.43841
7107,Zona Oeste,4,6,450,160,2,4,4,Apartamento,santa teresita,-76.54752,3.45175
7108,Zona Sur,3,3,230,165,1,3,4,Casa,lourdes,-76.54753,3.45278
7109,Zona Sur,NA,3,220,75,1,2,3,Apartamento,tequendama,-76.54753,3.42359
7110,Zona Oeste,4,5,360,174,1,3,8,Casa,zona oeste,-76.54754,3.42636
7111,Zona Oeste,2,5,380,270,1,4,4,Casa,santa isabel,-76.54754,3.42636
7112,Zona Oeste,4,6,450,160,2,4,3,Apartamento,santa teresita,-76.54754,3.45161
7113,Zona Oeste,5,6,494,167,2,5,3,Apartamento,santa teresita,-76.54754,3.45141
7114,Zona Sur,NA,6,880,289,3,6,5,Casa,parcelaciones pance,-76.54758,3.34864
7115,Zona Sur,1,6,900,290,4,6,5,Casa,pance,-76.54758,3.34864
7116,Zona Oeste,11,6,1370,221,2,5,3,Apartamento,normandía,-76.54758,3.45259
7117,Zona Oeste,NA,6,1250,194,3,4,3,Apartamento,santa teresita,-76.54758,3.45071
7118,Zona Oeste,6,6,700,148,2,3,3,Apartamento,santa teresita,-76.54758,3.45043
7119,Zona Oeste,NA,6,400,103,2,3,2,Apartamento,el peñon,-76.54758,3.45174
7120,Zona Sur,4,3,140,73,1,2,3,Apartamento,cañaveralejo,-76.54758,3.4053
7121,Zona Oeste,2,6,610,119.37,2,3,3,Apartamento,normandía,-76.54761,3.4547
7122,Zona Oeste,2,4,495,410,2,5,9,Casa,santa isabel,-76.54765,3.42685
7123,Zona Sur,2,5,660,171,2,6,6,Casa,pance,-76.54767,3.3377
7124,Zona Oeste,NA,6,530,130,NA,3,2,Apartamento,arboledas,-76.54767,3.44865
7125,Zona Oeste,NA,5,525,140,2,3,3,Apartamento,los cristales,-76.54768,3.45277
7126,Zona Oeste,3,6,1133,450,4,5,4,Casa,los cristales,-76.5477,3.43633
7127,Zona Oeste,6,6,621,119.37,2,3,3,Apartamento,normandía,-76.54771,3.4547
7128,Zona Sur,2,4,450,280,1,5,6,Casa,el refugio,-76.54771,3.4008
7129,Zona Sur,5,5,250,74,1,2,2,Apartamento,el refugio,-76.54776,3.40122
7130,Zona Oeste,5,5,560,128,2,3,3,Apartamento,los cristales,-76.54776,3.4358
7131,Zona Oeste,3,4,210,144,2,3,4,Apartamento,los cristales,-76.54776,3.43906
7132,Zona Oeste,2,5,310,80,1,0,1,Apartamento,los cristales,-76.54776,3.43777
7133,Zona Oeste,2,6,792,144,2,3,3,Apartamento,los cristales,-76.54776,3.43884
7134,Zona Oeste,4,6,440,97,2,2,2,Apartamento,los cristales,-76.54778,3.43751
7135,Zona Oeste,3,6,890,198,2,4,3,Apartamento,los cristales,-76.54778,3.43751
7136,Zona Oeste,9,6,750,150,2,4,3,Apartamento,los cristales,-76.54778,3.43751
7137,Zona Sur,3,4,195,100,NA,3,3,Apartamento,el lido,-76.54781,3.42205
7138,Zona Oeste,NA,6,880,370,2,5,5,Casa,los cristales,-76.54782,3.4375
7139,Zona Sur,3,3,240,75,NA,3,5,Casa,alf√©rez real,-76.54784,3.38842
7140,Zona Sur,7,5,204,92,1,2,2,Apartamento,cuarto de legua,-76.5479,3.40828
7141,Zona Sur,3,3,310,160,1,2,4,Casa,nápoles,-76.54793,3.38628
7142,Zona Sur,3,5,350,168,2,3,4,Apartamento,san fernando,-76.54794,3.4289
7143,Zona Sur,1,5,214,74,1,2,3,Apartamento,cuarto de legua,-76.54794,3.40801
7144,Zona Oeste,3,6,850,297.7,NA,6,5,Casa,los cristales,-76.54796,3.43804
7145,Zona Oeste,4,6,460,180,2,3,4,Apartamento,santa teresita,-76.54796,3.44957
7146,Zona Oeste,6,5,350,95,2,2,3,Apartamento,los cristales,-76.54797,3.4394
7147,Zona Sur,3,6,900,165,3,5,3,Apartamento,pance,-76.54799,3.3496
7199,Zona Sur,7,4,350,68,2,2,2,Apartamento,el refugio,-76.54801,3.39922
7200,Zona Oeste,5,6,550,272,2,3,3,Apartamento,los cristales,-76.54801,3.43456
7201,Zona Oeste,4,5,360,281.5,1,3,6,Casa,santa isabel,-76.54802,3426
7202,Zona Oeste,4,6,650,600,4,7,5,Casa,los cristales,-76.54802,3.43439
7203,Zona Sur,2,5,420,280,NA,3,3,Casa,urbanización nueva granada,-76.54803,3.4237
7204,Zona Sur,2,5,320,185,2,2,4,Apartamento,cuarto de legua,-76.54803,3.40829
7205,Zona Oeste,NA,6,690,500,4,7,5,Casa,los cristales,-76.54803,3.43447
7206,Zona Oeste,1,4,290,82,2,2,2,Apartamento,santa isabel,-76.54803,3.42742
7207,Zona Oeste,1,4,290,82,2,2,2,Apartamento,santa isabel,-76.54803,3.42742
7208,Zona Oeste,7,5,388,118,2,3,3,Apartamento,santa isabel,-76.54803,3.42742
7209,Zona Sur,5,3,110,56,NA,2,3,Apartamento,melendez,-76.54806,3.37351
7210,Zona Sur,NA,5,320,185,2,3,4,Apartamento,cuarto de legua,-76.54807,3.40829
7211,Zona Sur,NA,5,320,185,2,2,4,Apartamento,cuarto de legua,-76.54807,3.40831
7212,Zona Sur,NA,5,320,185,2,2,4,Apartamento,cuarto de legua,-76.54807,3.40831
7213,Zona Oeste,2,5,650,280,1,4,5,Casa,santa isabel,-76.54808,3.42768
7214,Zona Sur,2,5,220,78,1,2,3,Apartamento,el refugio,-76.54808,3.40009
7215,Zona Oeste,5,5,550,186,2,4,3,Apartamento,los cristales,-76.5481,3.43597
7216,Zona Sur,1,3,135,80,1,1,3,Apartamento,melendez,-76.54812,3.37713
7217,Zona Oeste,5,6,360,70,1,2,2,Apartamento,los cristales,-76.54813,3.43883
7218,Zona Sur,3,3,300,225,1,3,4,Casa,nápoles,-76.54814,3.38677
7219,Zona Sur,3,3,275,130,1,3,4,Casa,nápoles,-76.54814,3.38677
7220,Zona Sur,3,3,300,154,1,5,7,Casa,nápoles,-76.54814,3.38677
7221,Zona Sur,3,3,240,90,1,3,8,Casa,nápoles,-76.54814,3.38677
7222,Zona Sur,2,5,320,200,1,3,5,Casa,nápoles,-76.54814,3.38731
7223,Zona Oeste,NA,6,710,590,2,8,5,Casa,los cristales,-76.54814,3.43439
7224,Zona Sur,3,3,95,52,NA,1,2,Apartamento,nápoles,-76.54814,3.38677
7225,Zona Oeste,10,6,1800,460,4,6,4,Apartamento,los cristales,-76.54819,3.43901
7226,Zona Norte,NA,6,1300,806,NA,4,5,Casa,occidente,-76.54819,3.4546
7227,Zona Oeste,10,6,850,196,2,5,4,Apartamento,los cristales,-76.54822,3.43763
7228,Zona Norte,NA,6,1000,400,NA,4,4,Casa,Cali,-76.54823,3.33656
7229,Zona Sur,7,5,260,92,1,2,3,Apartamento,el refugio,-76.54824,3.40107
7230,Zona Sur,2,3,140,64,1,2,3,Apartamento,melendez,-76.54825,3.37165
7231,Zona Sur,4,5,210,85,1,2,3,Apartamento,zona sur,-76.54826,3.40695
7232,Zona Oeste,7,6,590,278,NA,5,3,Apartamento,santa teresita,-76.54827,3.45431
7233,Zona Oeste,8,6,950,281.29,3,6,4,Apartamento,santa teresita,-76.54827,3.45241
7234,Zona Oeste,NA,6,1200,315,3,5,3,Apartamento,normandía,-76.54827,3.45277
7235,Zona Sur,3,4,235,110,NA,2,3,Apartamento,el lido,-76.54827,3.42115
7236,Zona Oeste,NA,6,660,209.78,1,3,3,Apartamento,santa teresita,-76.54829,3.45264
7237,Zona Sur,5,3,97,65,NA,2,3,Apartamento,nápoles,-76.54829,3.38727
7238,Zona Oeste,NA,6,900,250,2,4,3,Apartamento,arboledas,-76.54829,3.44603
7239,Zona Oeste,NA,6,980,196,2,4,3,Apartamento,arboledas,-76.54829,3.44603
7240,Zona Oeste,6,6,765,175,2,5,3,Apartamento,los cristales,-76.5483,3.44127
7241,Zona Sur,1,4,650,350,NA,3,7,Casa,tequendama,-76.54832,3.38149
7242,Zona Sur,2,6,1015,302,4,6,4,Casa,parcelaciones pance,-76.54832,3.34747
7243,Zona Oeste,4,6,650,272,2,3,3,Apartamento,los cristales,-76.54832,3.43452
7244,Zona Sur,3,3,220,200,NA,3,8,Casa,zona sur,-76.54835,3.38909
7245,Zona Norte,NA,4,1200,752,NA,0,0,Casa,acopi,-76.54835,3.42826
7246,Zona Oeste,NA,5,385,93,2,3,2,Apartamento,santa isabel,-76.54836,3.42946
7247,Zona Oeste,2,5,430,117,2,3,3,Apartamento,santa isabel,-76.54836,3.43229
7248,Zona Sur,3,5,225,111,1,3,4,Apartamento,cuarto de legua,-76.54836,3.40761
7249,Zona Sur,NA,3,250,200,NA,3,8,Casa,nápoles,-76.54838,3.38883
7250,Zona Sur,1,5,800,350,6,4,10,Casa,tequendama,-76.5484,3.42017
7251,Zona Oeste,2,5,430,117,2,3,3,Apartamento,Santa Isabel,-76.5484,3.42969
7252,Zona Oeste,2,5,450,117,2,2,3,Apartamento,los cristales,-76.5484,3.42969
7253,Zona Oeste,7,5,405,112,2,3,3,Apartamento,los cristales,-76.5484,3.42972
7254,Zona Oeste,9,6,430,104,2,3,3,Apartamento,los cristales,-76.5484,3.42972
7255,Zona Oeste,NA,6,425,117,1,3,3,Apartamento,los cristales,-76.5484,3.4292
7256,Zona Oeste,NA,6,410,115,2,3,3,Apartamento,los cristales,-76.5484,3.42972
7257,Zona Sur,1,6,550,149,2,4,4,Apartamento,pance,-76.54841,3.45309
7258,Zona Oeste,1,4,350,267,1,4,4,Casa,santa isabel,-76.54842,3.42535
7259,Zona Sur,4,3,280,400,1,4,10,Casa,nápoles,-76.54846,3.38643
7260,Zona Sur,3,3,270,205,2,4,7,Casa,melendez,-76.54847,3.37629
7261,Zona Oeste,2,6,430,155,2,4,4,Apartamento,bellavista,-76.54848,3.44646
7262,Zona Oeste,2,5,580,245,2,4,5,Apartamento,arboledas,-76.54848,3.44895
7263,Zona Oeste,3,6,750,144,2,4,3,Apartamento,los cristales,-76.54848,3.43777
7264,Zona Oeste,3,6,385,93,2,3,2,Apartamento,santa isabel,-76.54852,3.42951
7265,Zona Oeste,1,5,290,82,2,2,2,Apartamento,santa isabel,-76.54852,3.42951
7266,Zona Oeste,3,5,420,93,2,3,2,Apartamento,santa isabel,-76.54852,3.42951
7267,Zona Oeste,1,6,350,70,1,2,2,Apartamento,santa isabel,-76.54852,3.42951
7268,Zona Oeste,6,5,500,137,2,4,3,Apartamento,santa isabel,-76.54852,3.42951
7269,Zona Oeste,4,5,353,118,1,3,3,Apartamento,santa isabel,-76.54852,3.42951
7270,Zona Oeste,3,5,349,117,1,2,3,Apartamento,santa isabel,-76.54852,3.42951
7271,Zona Sur,2,3,290,185,2,5,3,Casa,melendez,-76.54853,3.37574
7272,Zona Oeste,9,6,825,196,2,4,4,Apartamento,los cristales,-76.54853,3.43469
7273,Zona Oeste,6,6,1077,273,3,3,3,Apartamento,los cristales,-76.54853,3.4364
7274,Zona Sur,2,6,1000,400,3,6,4,Casa,parcelaciones pance,-76.54857,3.34652
7275,Zona Oeste,NA,6,650,196,2,3,3,Apartamento,bellavista,-76.54857,3.44647
7276,Zona Sur,4,4,155,94,1,2,3,Apartamento,el refugio,-76.54859,3.40046
7277,Zona Oeste,7,6,450,86,2,2,2,Apartamento,arboledas,-76.54859,3.44895
7278,Zona Oeste,3,5,500,225,NA,6,6,Casa,los cristales,-76.54861,3.43769
7279,Zona Oeste,NA,5,475,87,2,2,2,Apartamento,los cristales,-76.54861,3.45551
7280,Zona Oeste,10,5,900,208,2,5,3,Apartamento,santa isabel,-76.54862,3.42829
7281,Zona Oeste,1,4,290,82,2,2,2,Apartamento,santa isabel,-76.54864,3.42657
7282,Zona Oeste,2,5,300,90,1,2,3,Apartamento,santa isabel,-76.54867,3.42789
7283,Zona Oeste,4,6,600,142,2,4,4,Apartamento,bellavista,-76.54868,3.44668
7284,Zona Sur,6,5,201,72,1,2,3,Apartamento,cuarto de legua,-76.54868,3.40652
7285,Zona Oeste,3,5,350,85,2,3,3,Apartamento,los cristales,-76.5487,3.4358
7286,Zona Oeste,3,6,640,167.38,2,4,3,Apartamento,arboledas,-76.5487,3449
7287,Zona Oeste,3,6,620,155,2,4,4,Apartamento,arboledas,-76.5487,3449
7288,Zona Oeste,7,6,790,267,4,4,2,Apartamento,arboledas,-76.54871,3.44812
7289,Zona Oeste,NA,6,720,420,2,4,4,Casa,los cristales,-76.54871,3.43772
7290,Zona Oeste,4,6,400,100,2,2,3,Apartamento,los cristales,-76.54871,3.43772
7291,Zona Oeste,3,6,350,85,2,2,3,Apartamento,los cristales,-76.54871,3.43772
7292,Zona Oeste,1,5,360,125,1,2,2,Apartamento,los cristales,-76.54871,3.43772
7293,Zona Oeste,NA,6,860,194,2,3,3,Apartamento,los cristales,-76.54871,3.43772
7294,Zona Oeste,10,6,850,196,2,4,3,Apartamento,los cristales,-76.54871,3.43772
7295,Zona Oeste,2,5,420,95,2,2,3,Apartamento,los cristales,-76.54871,3.43772
7296,Zona Oeste,NA,6,300,85,2,2,2,Apartamento,los cristales,-76.54871,3.43772
7297,Zona Oeste,NA,6,415,114,2,3,3,Apartamento,los cristales,-76.54871,3.43772
7298,Zona Sur,2,5,220,100,1,2,3,Apartamento,cuarto de legua,-76.54873,3.4007
7299,Zona Oeste,6,6,1090,285,4,4,3,Apartamento,los cristales,-76.54874,3.43642
7300,Zona Sur,2,6,930,322.42,3,5,4,Casa,pance,-76.54875,3.34001
7301,Zona Sur,2,6,950,290,3,5,4,Casa,pance,-76.54875,3.34001
7302,Zona Sur,3,3,240,260,NA,3,8,Casa,nápoles,-76.54875,3.38625
7303,Zona Oeste,4,6,780,100,2,6,3,Casa,los cristales,-76.54875,3.45076
7304,Zona Oeste,5,6,580,111,2,3,3,Apartamento,santa teresita,-76.54875,3.45232
7305,Zona Oeste,5,4,350,70,1,2,2,Apartamento,santa isabel,-76.54875,3.44722
7306,Zona Sur,1,6,450,105,2,4,4,Apartamento,ciudad jardín,-76.54875,3.34001
7307,Zona Oeste,NA,5,480,126,2,3,4,Apartamento,santa isabel,-76.54877,3.45176
7308,Zona Oeste,2,6,1600,450,6,4,3,Casa,los cristales,-76.54878,3.43769
7309,Zona Sur,3,3,310,200,1,2,5,Casa,nápoles,-76.54879,3.38664
7310,Zona Sur,3,3,310,80,1,2,5,Casa,nápoles,-76.54879,3.38664
7311,Zona Oeste,4,6,620,150,2,4,3,Apartamento,cerro cristales,-76.54879,3.43752
7312,Zona Oeste,3,6,720,186,2,4,3,Apartamento,arboledas,-76.5488,3.44895
7313,Zona Oeste,8,6,700,212,2,3,3,Apartamento,arboledas,-76.5488,3.44895
7314,Zona Oeste,2,6,720,240,2,3,3,Apartamento,arboledas,-76.5488,3.44895
7315,Zona Oeste,7,6,1200,199,3,5,4,Apartamento,arboledas,-76.5488,3.44895
7316,Zona Oeste,10,6,950,197,2,5,4,Apartamento,arboledas,-76.5488,3.44895
7317,Zona Oeste,4,6,1300,303,2,4,3,Apartamento,arboledas,-76.5488,3.44895
7318,Zona Sur,2,4,380,338,2,5,6,Casa,el refugio,-76.54882,3.39806
7319,Zona Oeste,5,6,600,156.86,1,6,5,Apartamento,santa rita,-76.54882,3.45361
7320,Zona Norte,NA,5,585,143,NA,5,3,Apartamento,acopi,-76.54882,3.44208
7321,Zona Oeste,8,6,620,317,2,6,5,Apartamento,arboledas,-76.54883,3.44981
7322,Zona Sur,3,5,290,122.35,2,3,3,Casa,valle del lili,-76.54885,3.37208
7323,Zona Sur,NA,5,295,109,2,2,3,Apartamento,el refugio,-76.54887,3.40046
7324,Zona Oeste,6,5,470,97,2,3,3,Apartamento,los cristales,-76.54887,3.43773
7325,Zona Oeste,NA,6,540,116,2,3,3,Apartamento,cristales,-76.54887,3.4388
7326,Zona Oeste,2,6,1440,277,3,5,4,Apartamento,los cristales,-76.54889,3.43801
7327,Zona Sur,2,4,360,338,2,5,6,Casa,el refugio,-76.54891,3.39793
7328,Zona Oeste,NA,6,620,167,2,4,3,Apartamento,normandía,-76.54896,3.44317
7329,Zona Oeste,6,6,670,172,2,5,3,Apartamento,aguacatal,-76.54896,3.45508
7371,Zona Sur,NA,3,96,65,NA,2,3,Apartamento,colinas del sur,-76.54902,3.39521
7372,Zona Oeste,8,6,460,125,2,3,3,Apartamento,los cristales,-76.54904,3.4448
7373,Zona Sur,3,4,260,69,1,2,2,Apartamento,el lido,-76.54904,3.41832
7374,Zona Oeste,1,5,450,114,1,4,4,Apartamento,cerro cristales,-76.54908,3.43753
7375,Zona Oeste,5,6,318,86,2,2,2,Apartamento,cerro cristales,-76.54908,3.43753
7376,Zona Oeste,4,6,350,90,1,2,3,Apartamento,cerro cristales,-76.54908,3.43753
7377,Zona Oeste,NA,5,680,155,2,4,4,Apartamento,santa isabel,-76.54909,3.42959
7378,Zona Oeste,NA,5,465,108,2,3,2,Apartamento,santa isabel,-76.54909,3.42959
7379,Zona Oeste,NA,5,700,230,2,3,3,Apartamento,santa isabel,-76.54909,3.42959
7380,Zona Oeste,5,5,465,108,2,2,3,Apartamento,santa isabel,-76.54909,3.42959
7381,Zona Oeste,NA,5,500,108.3,2,3,3,Apartamento,santa isabel,-76.54909,3.42959
7382,Zona Oeste,NA,5,400,100,2,2,3,Apartamento,los cristales,-76.54909,3.42959
7383,Zona Oeste,3,6,430,115,2,2,3,Apartamento,los cristales,-76.54909,3.42959
7384,Zona Sur,2,5,285,95,2,3,3,Apartamento,el limonar,-76.54909,3.39973
7385,Zona Oeste,7,6,680,155,2,5,4,Apartamento,cerro cristales,-76.54909,3.42959
7386,Zona Oeste,NA,6,1150,240,4,5,3,Apartamento,aguacatal,-76.54909,3.4445
7387,Zona Sur,2,4,480,280,2,5,5,Casa,el refugio,-76.5491,3.40051
7388,Zona Oeste,7,6,1100,375,3,5,3,Apartamento,los cristales,-76.5491,3.43444
7389,Zona Oeste,3,6,680,230,2,4,3,Apartamento,los cristales,-76.5491,3.43444
7390,Zona Sur,5,4,290,99,2,3,4,Apartamento,la hacienda,-76.54911,3.39528
7391,Zona Oeste,2,6,560,124,2,3,3,Apartamento,cerro cristales,-76.54913,3.44191
7392,Zona Sur,NA,4,550,310,NA,4,8,Casa,el lido,-76.54913,3.41952
7393,Zona Oeste,11,4,1350,226,3,5,4,Apartamento,aguacatal,-76.54916,3.45765
7394,Zona Sur,4,3,240,86,1,2,3,Apartamento,melendez,-76.54917,3.37167
7395,Zona Oeste,NA,5,420,115,2,3,3,Apartamento,los cristales,-76.54922,3.42939
7396,Zona Sur,NA,3,115,58,1,2,2,Apartamento,alf√©rez real,-76.54924,3.39121
7397,Zona Oeste,1,5,300,90,1,2,2,Apartamento,santa isabel,-76.54926,3.4304
7398,Zona Sur,5,3,115,58,1,2,2,Apartamento,buenos aires,-76.54929,3.39291
7399,Zona Sur,5,3,125,60,1,2,3,Apartamento,buenos aires,-76.54929,3.39291
7400,Zona Sur,3,3,125,65,NA,1,3,Apartamento,buenos aires,-76.54929,3.39291
7401,Zona Oeste,NA,6,700,153,2,5,3,Apartamento,santa teresita,-76.5493,3.44283
7402,Zona Oeste,NA,6,470,137,2,2,2,Apartamento,los cristales,-76.54935,3.43503
7403,Zona Sur,NA,3,300,118,1,3,5,Casa,nápoles,-76.54937,3.38734
7404,Zona Oeste,NA,6,510,124,2,2,2,Apartamento,santa isabel,-76.54939,3.42775
7405,Zona Oeste,1,6,310,85,1,2,3,Apartamento,los cristales,-76.54939,3.4352
7406,Zona Oeste,NA,6,335,84,2,2,3,Apartamento,los cristales,-76.54939,3.44266
7407,Zona Sur,1,4,238,95,2,3,3,Apartamento,el limonar,-76.54942,3.39777
7408,Zona Oeste,6,5,650,193,3,4,5,Apartamento,los cristales,-76.54942,3.44756
7409,Zona Sur,4,5,238,90,1,2,3,Apartamento,cuarto de legua,-76.54942,3.40728
7410,Zona Oeste,7,6,1180,386,3,5,4,Apartamento,los cristales,-76.54943,3.43349
7411,Zona Norte,3,5,220,86,2,2,3,Apartamento,la flora,-76.54943,3.39523
7412,Zona Oeste,1,6,330,85,2,2,2,Apartamento,los cristales,-76.54945,3.43486
7413,Zona Sur,4,5,160,82,1,3,4,Apartamento,cañaveralejo,-76.54945,3.40848
7414,Zona Oeste,5,6,950,220,3,4,3,Apartamento,arboledas,-76.54945,3.44838
7415,Zona Oeste,5,6,430,138,2,3,3,Apartamento,santa rita,-76.54948,3.45122
7416,Zona Oeste,1,6,390,107,2,2,3,Apartamento,los cristales,-76.54949,3.44148
7417,Zona Sur,3,3,300,200,1,2,6,Casa,nápoles,-76.54959,3.38871
7418,Zona Sur,NA,3,145,70,1,2,3,Apartamento,nápoles,-76.5496,3.38717
7419,Zona Oeste,NA,5,480,340,2,4,7,Casa,santa isabel,-76.54964,3.43529
7420,Zona Oeste,NA,6,750,151,2,4,3,Apartamento,los cristales,-76.54964,3.43512
7421,Zona Oeste,NA,5,870,172,3,4,3,Apartamento,los cristales,-76.54964,3.43499
7422,Zona Sur,2,3,136,60,1,1,3,Apartamento,melendez,-76.54965,3.3772
7423,Zona Oeste,2,6,450,149.4,2,3,3,Apartamento,arboledas,-76.54966,3.45157
7424,Zona Sur,1,4,550,250,1,1,6,Casa,buenos aires,-76.54971,3.39148
7425,Zona Sur,2,5,1050,330,3,4,4,Casa,ciudad jardín,-76.54972,3.37531
7426,Zona Sur,3,5,300,109,1,3,3,Casa,el refugio,-76.54973,3.40146
7427,Zona Sur,2,5,685,300,NA,2,4,Casa,el refugio,-76.54973,3.40146
7428,Zona Sur,6,4,230,86,1,3,3,Casa,el refugio,-76.54973,3.40146
7429,Zona Sur,2,5,460,165,NA,3,4,Casa,quintas de don,-76.54973,3.42484
7430,Zona Norte,3,4,450,350,4,7,8,Casa,prados del norte,-76.54973,3.42484
7431,Zona Oriente,1,3,170,120,NA,2,3,Casa,municipal,-76.54973,3.42484
7432,Zona Norte,1,4,260,280,2,4,6,Casa,los andes,-76.54973,3.42484
7433,Zona Sur,2,5,250,220,NA,2,4,Casa,el lido,-76.54973,3.42484
7434,Zona Sur,1,5,1200,520,4,4,6,Casa,el lido,-76.54973,3.42484
7435,Zona Sur,2,5,450,420,8,3,5,Casa,el lido,-76.54973,3.42484
7436,Zona Sur,1,4,330,400,2,4,4,Casa,el lido,-76.54973,3.42484
7437,Zona Sur,1,5,395,300,2,3,4,Casa,el ingenio,-76.54973,3.42484
7438,Zona Norte,1,5,380,320,1,3,4,Casa,la flora,-76.54973,3.42484
7439,Zona Sur,1,5,900,485,4,4,5,Casa,ciudad jardín,-76.54973,3.42484
7440,Zona Sur,3,6,1100,380,2,4,4,Casa,ciudad jardín,-76.54973,3.42484
7441,Zona Sur,4,4,550,500,2,4,6,Casa,el caney,-76.54973,3.42484
7442,Zona Oriente,1,3,600,480,3,7,10,Casa,la base,-76.54973,3.42484
7443,Zona Oriente,1,3,240,350,1,3,8,Casa,antonio nariño,-76.54973,3.42484
7444,Zona Sur,2,4,198,86,2,3,3,Casa,la alborada,-76.54973,3.42484
7445,Zona Sur,3,5,165,55,1,2,1,Apartamento,zona sur,-76.54973,3.40804
7446,Zona Norte,10,4,245,103,1,2,2,Apartamento,versalles,-76.54973,3.42484
7447,Zona Norte,4,5,320,173,3,3,3,Apartamento,versalles,-76.54973,3.42484
7448,Zona Sur,2,4,170,54,1,2,2,Apartamento,valle del lili,-76.54973,3.42484
7449,Zona Sur,3,4,230,70,1,2,3,Apartamento,valle del lili,-76.54973,3.42484
